name,long,lat
ulmus americana,-78.90042901,35.99355886
other,-78.91456157,35.99837424
ulmus americana,-78.90054166,35.99362288
ulmus americana,-78.90065432,35.99369016
other,-78.90597763,35.98455051
other,-78.91857147,35.99799123
ulmus americana,-78.90087023,35.99381385
other,-78.9190878,35.99793047
other,-78.92332971,36.01049382
other,-78.90963745,36.01330609
other,-78.91931981,35.99781437
other,-78.91931713,35.997682
other,-78.92129374,35.99783325
other,-78.90820849,36.01415486
other,-78.92308325,35.99777267
other,-78.92290491,35.99776281
other,-78.90822887,36.01541555
other,-78.90835628,36.0152767
other,-78.92613597,36.01055132
other,-78.90421423,35.99562828
other,-78.90481979,35.99595682
other,-78.91454291,35.99843821
other,-78.91451114,35.99851437
other,-78.92634183,36.01055783
other,-78.90542829,36.01493859
other,-78.91430005,35.99912071
other,-78.91426921,35.99921728
other,-78.91490489,35.99812577
other,-78.90863029,36.00441249
other,-78.87710586,36.02391639
other,-78.91520396,35.99946357
other,-78.87720779,36.02408234
other,-78.87716156,36.02450031
other,-78.87602687,35.98291956
other,-78.92561775,35.98447339
other,-78.92562765,35.98435796
other,-78.92563033,35.98430509
other,-78.92571527,35.98373939
other,-78.92572358,35.98337921
other,-78.88308853,36.02120147
other,-78.88324201,36.02114165
other,-78.88383016,36.02091078
other,-78.88394549,36.02086522
other,-78.88362899,36.02112663
other,-78.88344124,36.0211993
acer rubrum,-78.88401181,35.98729436
acer rubrum,-78.88344193,35.98933095
other,-78.87845117,36.02605244
other,-78.87836516,36.02639043
other,-78.87810802,36.02549871
other,-78.87878007,36.02668254
other,-78.87760878,36.02544573
other,-78.87893409,36.0267776
other,-78.92593962,35.98095427
other,-78.88408902,35.9886829
other,-78.92605281,35.9801614
other,-78.91684574,35.99811054
other,-78.91646795,35.99811818
other,-78.92602667,35.97675376
other,-78.92598331,35.97664853
other,-78.8862552,36.01983418
fraxinus pennsylvanica,-78.87693554,35.99270166
fraxinus pennsylvanica,-78.89024265,36.00259423
other,-78.88623667,36.01979739
fraxinus pennsylvanica,-78.89034491,36.00231784
fraxinus pennsylvanica,-78.91859293,35.98710463
fraxinus pennsylvanica,-78.8896881,36.00254567
fraxinus pennsylvanica,-78.93964559,35.96910205
other,-78.88615251,36.01965498
other,-78.91795859,36.01561732
other,-78.91660309,36.01819894
other,-78.89743286,36.02142917
ulmus americana,-78.91223878,36.00598513
other,-78.91561434,36.01428956
other,-78.87926504,35.9842528
acer rubrum,-78.88043461,35.98451635
acer rubrum,-78.88042307,35.98465677
other,-78.88041856,35.98398841
other,-78.88192482,35.99153856
other,-78.88179852,35.99175563
other,-78.91820133,36.0117891
other,-78.91667938,36.01673244
other,-78.91680104,36.01693868
other,-78.91322583,36.0155121
other,-78.90854403,36.00232245
other,-78.89133143,36.02037916
other,-78.90104592,36.00556636
other,-78.90095955,36.00555833
other,-78.91836762,36.01357415
other,-78.89597321,36.01822684
other,-78.90126988,36.00915079
other,-78.90837467,36.01461089
other,-78.92347991,35.98666623
other,-78.92159867,35.99439674
other,-78.90355211,35.99583069
other,-78.90982479,35.97498037
other,-78.89265195,36.02895442
other,-78.90199576,35.99585564
other,-78.96538675,35.98256965
other,-78.8981486,35.99438707
ulmus americana,-78.90033782,36.00095758
ulmus americana,-78.9004696,36.00106304
other,-78.90095353,36.00075275
other,-78.92918146,36.01334081
other,-78.92905355,36.01566071
other,-78.91893893,36.01722817
other,-78.90350215,36.00556013
other,-78.87795746,35.98520559
other,-78.91668454,35.98071391
other,-78.9259452,35.98318361
other,-78.89610189,36.00651064
other,-78.93427897,36.01701407
ulmus americana,-78.90137255,36.0007558
other,-78.91817451,36.01208092
other,-78.90016884,36.00093588
other,-78.90135035,36.0006885
platanus acerifolia,-78.90136912,36.00040533
other,-78.89454558,35.99658505
other,-78.89187813,35.99877623
other,-78.89187008,35.99889937
other,-78.91661212,36.01339678
other,-78.89692789,36.01859605
other,-78.91838908,36.01346512
other,-78.8972868,36.01844958
other,-78.91821474,36.01363957
other,-78.91703323,36.01316464
other,-78.90144154,36.0214401
other,-78.91692594,36.01469635
other,-78.91710162,36.01714465
other,-78.91469264,36.01524451
other,-78.9151141,36.01525284
other,-78.9162755,36.01337617
other,-78.91617358,36.01337183
other,-78.9168635,36.01600287
other,-78.91434163,36.01531359
other,-78.89248967,36.00710582
other,-78.91589899,36.01192552
other,-78.91583562,36.01278821
other,-78.9156425,36.01388602
ulmus americana,-78.90445876,35.98770747
acer rubrum,-78.89845893,36.01364628
other,-78.9021396,36.02241778
other,-78.93138498,35.99554076
other,-78.89262781,36.02389578
other,-78.89187008,36.02356686
other,-78.9018489,35.99577698
other,-78.90432961,35.99631271
other,-78.91164601,35.97953532
other,-78.90870094,36.00772745
other,-78.90547204,36.0131391
acer saccharum,-78.90582561,36.00669899
other,-78.90415996,36.01661529
other,-78.90705675,36.00669357
other,-78.9107649,36.00659484
other,-78.91329691,36.01197678
other,-78.90189916,36.02241449
other,-78.91339833,36.01066184
other,-78.89270693,36.02496415
other,-78.91772356,36.01946081
other,-78.90659614,36.01100792
other,-78.90569687,36.00833227
other,-78.90264753,35.99235606
pyrus calleryana,-78.92447233,36.01247036
other,-78.91115114,36.01019875
other,-78.90004957,36.0099349
other,-78.9109509,36.00350571
other,-78.91865999,35.99661001
other,-78.89535189,36.02127487
other,-78.90834808,36.00323619
acer saccharum,-78.91861606,35.98460033
other,-78.90173357,35.99584506
other,-78.90197832,35.99373654
other,-78.90613005,36.01680296
other,-78.9172585,36.00461116
other,-78.91398322,36.00281148
other,-78.92853722,36.01747332
other,-78.90069312,36.00556624
other,-78.90833382,36.01167466
other,-78.91970739,36.00669031
other,-78.91303808,35.97871812
other,-78.91183812,35.98363722
other,-78.91185924,36.00970406
other,-78.90306428,36.01425593
other,-78.90820071,36.00962487
other,-78.90991464,36.00659267
other,-78.90362567,35.99679961
other,-78.90448585,35.99712973
other,-78.93431738,36.01770437
other,-78.90558019,36.01524091
other,-78.91728133,35.98335642
other,-78.91403854,35.98268142
other,-78.91383771,35.97937172
other,-78.90561372,36.01192471
other,-78.90556846,36.00671689
other,-78.90865803,36.00658508
other,-78.89605218,36.00567494
other,-78.91884512,36.02093723
other,-78.91247615,36.00919419
other,-78.91409218,35.97663872
other,-78.91315985,35.97985801
tilia cordata,-78.89754295,36.02132404
other,-78.91461265,36.01042638
other,-78.90180415,36.02384493
other,-78.91621046,36.01713489
other,-78.9057371,36.01295744
other,-78.89005673,36.01275103
other,-78.89762208,36.02200739
other,-78.91445136,35.98003289
other,-78.9093554,36.00349743
other,-78.89606249,36.00641814
other,-78.8961415,36.0053982
other,-78.89885858,35.99597228
other,-78.91229147,36.00526719
other,-78.93388018,36.0176881
other,-78.89906511,35.99420339
other,-78.91308367,36.01546979
other,-78.89528716,36.02121189
other,-78.91851649,36.01166652
acer rubrum,-78.90474468,35.99650557
other,-78.90556008,36.00599381
other,-78.91924345,36.00555231
other,-78.91164735,36.01512701
other,-78.89690727,36.00768298
other,-78.8887319,36.01248989
other,-78.92297532,36.01395491
other,-78.91937131,36.00986257
fraxinus pennsylvanica,-78.89488816,36.02076947
other,-78.91387291,36.01157323
other,-78.90905902,36.00339111
other,-78.91133051,36.0131603
other,-78.9018489,35.99797143
pyrus calleryana,-78.89969006,36.00541339
other,-78.89053166,36.01628445
other,-78.88972646,36.010665
other,-78.89605466,36.00979329
other,-78.90950259,36.01514301
other,-78.90513226,36.01293357
other,-78.89822692,36.02168633
other,-78.91042024,35.98366354
other,-78.91320372,35.97858311
other,-78.91617417,35.97768659
acer rubrum,-78.9002607,36.00667458
other,-78.90953109,36.00761571
other,-78.90948817,36.00222263
other,-78.91941214,36.01141186
other,-78.88899237,36.01198182
other,-78.9301841,35.99833409
other,-78.89706016,36.01011847
other,-78.89339224,36.00807895
other,-78.91461509,36.01021516
other,-78.91769171,35.98456425
other,-78.89483124,36.02035542
other,-78.91205221,35.98341843
other,-78.91195446,35.97963408
other,-78.91094416,35.98376787
other,-78.87779117,35.98400565
other,-78.91341734,35.97873997
other,-78.9140268,35.97918994
other,-78.91505443,36.0035015
other,-78.90820807,36.01390524
fraxinus pennsylvanica,-78.91087286,36.00232841
other,-78.89505118,36.00549151
other,-78.9063319,36.01680219
other,-78.90044376,35.994849
other,-78.92375886,36.01963083
other,-78.90190959,35.99679555
other,-78.9082225,36.01507404
other,-78.91662419,36.00975722
other,-78.91203694,36.01540444
other,-78.90860468,36.01499655
acer rubrum,-78.90198268,35.9942118
other,-78.89961731,35.99689401
other,-78.91916156,36.01553922
other,-78.89249647,36.01981249
other,-78.89449596,36.01115601
other,-78.89296913,36.01983321
other,-78.88817209,36.0195231
other,-78.90577331,36.01098959
ulmus americana,-78.91239703,36.00370682
acer saccharum,-78.91015738,36.00349635
ulmus americana,-78.91089606,36.01437325
other,-78.90236992,35.99432871
other,-78.87771255,35.9833893
other,-78.8885656,36.01953755
other,-78.93359041,35.94169602
other,-78.933573,35.94173292
other,-78.93358318,35.94176959
other,-78.93260969,35.93510982
other,-78.88880063,36.02804643
other,-78.93102355,35.93503026
other,-78.91559958,36.01450543
other,-78.90589401,35.98606885
other,-78.88881124,36.02810715
other,-78.88668729,35.97481359
other,-78.92908321,35.93760886
other,-78.88896391,36.02875702
other,-78.90592285,35.98622294
other,-78.94022191,35.93291637
other,-78.90593894,35.98629131
other,-78.90581019,35.98639657
other,-78.94188285,35.93227628
other,-78.90581757,35.98641827
other,-78.94087448,35.93178506
other,-78.9058283,35.98644811
other,-78.88893306,36.02862471
other,-78.94193553,35.92835906
other,-78.90620247,35.98649695
other,-78.88894111,36.02865833
other,-78.90656461,35.98639229
other,-78.88894983,36.02869249
other,-78.90654042,35.98640037
acer rubrum,-78.88650537,35.97483302
other,-78.88668445,35.97485147
other,-78.94161507,35.92839766
other,-78.93707214,36.0089793
other,-78.90673286,35.98626596
other,-78.91797602,36.01174463
other,-78.90167174,35.99014446
other,-78.88899073,36.02902383
other,-78.88041629,35.98407678
other,-78.93953749,35.93013512
other,-78.90588462,35.98562013
other,-78.88866717,35.98958658
other,-78.91830325,36.01222086
other,-78.90591279,35.98547472
acer rubrum,-78.88651451,35.97464893
acer rubrum,-78.88669224,35.97465804
other,-78.9059718,35.98519908
pyrus calleryana,-78.94097943,35.92921323
other,-78.9059262,35.98484423
acer rubrum,-78.88653792,35.97432097
acer rubrum,-78.88652074,35.97448748
other,-78.93974248,35.93092922
acer rubrum,-78.8841321,35.98734437
other,-78.90586182,35.9851242
other,-78.9021734,36.01284342
other,-78.88389453,35.9877427
other,-78.9181383,36.01491873
other,-78.88689047,35.97388611
other,-78.90509069,35.98511444
other,-78.88710117,35.97384384
other,-78.88316631,35.98901231
other,-78.88328701,35.98899061
quercus palustris,-78.88434117,35.98801234
other,-78.88327092,35.98903401
other,-78.93517204,35.93197669
other,-78.88442677,35.98814707
other,-78.92640486,36.01575834
other,-78.93390694,35.93098928
other,-78.8874468,35.97379098
other,-78.93419439,35.93172127
other,-78.93418804,35.93176733
other,-78.91069572,36.02546614
other,-78.91808331,36.01575183
acer rubrum,-78.88482258,35.98836232
other,-78.92612793,36.01575075
acer rubrum,-78.88516992,35.98776332
other,-78.92584898,36.01573881
other,-78.9040634,35.99703425
other,-78.92584965,36.01582966
other,-78.88479256,35.98751254
other,-78.92576851,36.01582722
other,-78.88619721,36.02345759
other,-78.88460609,35.98744416
other,-78.88611272,36.02345216
other,-78.88743045,35.99078204
other,-78.88710916,36.02139672
other,-78.9255935,36.01582288
other,-78.88357372,35.98781897
other,-78.88343419,35.98777167
other,-78.88688385,35.96990633
other,-78.88630584,36.02137068
other,-78.88347964,35.98768786
other,-78.93710779,36.00974402
other,-78.88616771,36.02141624
other,-78.88338491,35.98765155
other,-78.88679266,35.97203475
other,-78.93738401,36.00984559
other,-78.8730126,35.99013197
other,-78.88310533,35.98764487
other,-78.92660134,36.01470666
acer rubrum,-78.87864208,35.99029771
other,-78.8830412,35.98761242
ulmus americana,-78.88262838,35.97863256
other,-78.91679987,36.01158841
other,-78.88254271,35.97859655
other,-78.91672206,36.01168599
other,-78.87343075,35.98860853
other,-78.88284042,35.98741607
other,-78.91657424,36.01167619
other,-78.91627483,36.01156726
other,-78.91348064,35.97762091
other,-78.91828649,36.01267865
other,-78.91709626,36.01208092
other,-78.88269961,35.98726524
other,-78.92568603,36.01409864
other,-78.92574772,36.01410298
other,-78.91640347,36.01167455
other,-78.91789556,36.01344343
other,-78.9163447,36.0116735
other,-78.88271056,35.98744719
other,-78.94173101,35.92842159
other,-78.91615087,36.01166258
other,-78.91574912,36.01180646
other,-78.88254941,35.98689411
other,-78.90769401,35.99283111
other,-78.88254538,35.98697333
other,-78.90770289,35.99291741
ulmus americana,-78.92205164,35.99306353
other,-78.88255383,35.98704172
other,-78.92149715,36.01176545
other,-78.90002366,35.99621153
ulmus americana,-78.8808001,35.97787682
other,-78.91570801,36.01281488
other,-78.91569306,36.01288124
ulmus americana,-78.92219581,35.99310368
other,-78.90770051,35.99301507
other,-78.90770292,35.99317658
other,-78.88255422,35.9871131
other,-78.92196447,36.01204512
other,-78.87863202,35.99069095
other,-78.91342029,35.97751238
other,-78.87890488,35.99035533
other,-78.90769749,35.99329847
other,-78.91233668,36.00905966
other,-78.92194033,36.01234236
ulmus americana,-78.91568244,36.01315413
other,-78.90769619,35.9933882
other,-78.92610714,35.99320622
other,-78.89996729,36.00356873
other,-78.91233265,36.00894684
other,-78.87877452,35.99035862
other,-78.9076869,35.99349157
other,-78.91242243,36.00861468
other,-78.9026244,35.97103838
other,-78.9002865,36.00080721
other,-78.91581147,36.01317467
other,-78.92600119,35.99321707
other,-78.9179348,35.91295005
other,-78.90769331,35.99357997
other,-78.92193663,36.01243053
other,-78.9158088,36.01324057
other,-78.91232198,36.00885961
other,-78.91779699,35.91296093
other,-78.91834483,36.01155587
other,-78.9076931,35.99366417
other,-78.92589793,35.99323985
other,-78.9076893,35.993744
other,-78.91766419,35.91297438
ulmus americana,-78.91820898,36.01153138
ulmus americana,-78.92989047,36.0042861
other,-78.92579734,35.99327132
other,-78.91751006,35.91299388
other,-78.90768037,35.99388311
other,-78.93795446,36.00835885
other,-78.91835072,36.0115057
other,-78.92192119,36.01268013
other,-78.92988545,36.00433654
other,-78.91823004,36.01144708
other,-78.90768442,35.99397984
other,-78.92570347,35.99330062
other,-78.92151502,35.91072504
other,-78.92989978,36.00441311
other,-78.87838888,35.98588143
other,-78.92160906,35.91073374
other,-78.90768626,35.99405247
ulmus americana,-78.91823384,36.01141487
other,-78.91218245,36.00868105
other,-78.90012828,36.00195418
other,-78.87848685,35.98588169
other,-78.88310178,35.98685612
other,-78.92989442,36.0044641
other,-78.9183544,36.01129832
other,-78.91211271,36.00878954
other,-78.88319044,35.9868845
other,-78.92190992,36.01298034
other,-78.92987657,36.0045614
other,-78.87857343,35.98589012
other,-78.92175271,36.01319284
other,-78.88327092,35.98692124
other,-78.87869359,35.98588325
other,-78.92987162,36.00468217
other,-78.91823246,36.01138299
other,-78.91835555,36.01124019
other,-78.92175178,36.01321625
other,-78.90028822,36.00195145
other,-78.91205773,36.00878411
other,-78.89432162,35.99303261
other,-78.92169849,35.91073913
other,-78.9076905,35.99414213
other,-78.9217536,36.01323887
other,-78.91836557,36.01118914
other,-78.92987102,36.00479994
other,-82.5044368,27.94302574
other,-82.49650102,27.8981948
other,-82.47000239,27.97886193
other,-82.46053642,28.00507092
other,-82.43992804,27.99294553
other,-82.43993151,27.99305485
other,-82.40361372,28.05639233
other,-82.40363821,28.05643066
other,-82.40374448,28.0566552
other,-82.40366223,28.05644774
other,-82.40385112,28.05666441
other,-82.40369825,28.05671708
other,-82.40371411,28.05673732
other,-82.40368056,28.05645494
other,-82.41201277,28.0688796
other,-82.40376578,28.05635795
other,-82.40416276,28.05730646
other,-82.40372012,28.05672022
other,-82.40376025,28.05634094
other,-82.40375661,28.05635057
other,-82.40379379,28.0566518
other,-82.40380875,28.05663711
other,-82.40397361,28.05709761
other,-82.4043642,28.05733861
other,-82.4038244,28.05633656
other,-82.40399157,28.05711626
other,-82.41187333,28.06888161
other,-82.40422953,28.05732966
other,-82.40451226,28.05739373
other,-82.40385907,28.0566044
other,-82.40399828,28.05713379
other,-82.40426874,28.05735795
other,-82.40402061,28.05718626
other,-82.40384763,28.05620985
other,-82.40433626,28.05738442
other,-82.45856284,28.00656062
other,-82.4038865,28.05666463
other,-82.40432165,28.05738821
other,-82.40456584,28.05750398
other,-82.51779815,27.9393039
other,-82.40447032,28.05753263
other,-82.517833,27.93937738
other,-82.40389722,28.05669839
other,-82.40403566,28.05721995
other,-82.40430998,28.05740291
other,-82.40447235,28.05755324
other,-82.40412356,28.05711574
other,-82.40388875,28.05620943
other,-82.4038921,28.05670613
other,-82.40386678,28.05619297
other,-82.40395063,28.05662112
other,-82.40388464,28.05632439
other,-82.40395892,28.05661327
other,-82.40442054,28.05757419
other,-82.40395892,28.0566251
other,-82.46554175,27.96402672
other,-82.40389252,28.05635038
other,-82.40424907,28.05756396
other,-82.51625371,27.9220987
other,-82.51624989,27.92217054
other,-82.46818485,27.9868264
other,-82.46831685,27.98682476
other,-82.40419136,28.05720085
other,-82.40341084,28.05638542
other,-82.40380818,28.05639142
other,-82.40415129,28.05697704
other,-82.40347601,28.05636849
other,-82.40349103,28.05640041
other,-82.40370774,28.05654729
other,-82.40415721,28.05699589
other,-82.40412806,28.05724476
other,-82.40368784,28.05657844
other,-82.4035049,28.05639673
other,-82.40363105,28.0566144
other,-82.40406368,28.05726946
other,-82.40360713,28.05645141
other,-82.40364853,28.05660984
other,-82.40345849,28.05639646
other,-82.40350539,28.05618489
other,-82.40365616,28.05665014
other,-82.40348895,28.0564405
other,-82.4237011,28.05792208
other,-82.40349786,28.05639522
other,-82.40372027,28.05661691
other,-82.47268329,27.97214783
other,-82.50187796,27.92146881
other,-82.50187683,27.92131912
other,-82.40374756,28.05657823
other,-82.40359385,28.05641604
other,-82.40370224,28.05661072
other,-82.40416478,28.0570081
other,-82.41176872,28.05599796
other,-82.41375368,28.05486469
other,-82.41325609,28.06122125
other,-82.41322866,28.05846499
other,-82.41116108,28.06849353
other,-82.41452435,28.06174931
other,-82.44687583,28.00649157
other,-82.41974478,28.05860746
other,-82.4117695,28.05606007
other,-82.414573,28.06157428
other,-82.41322769,28.06122779
other,-82.41183826,28.05612243
other,-82.41323131,28.05817372
other,-82.41973219,28.05871273
other,-82.41319717,28.06123351
other,-82.41178651,28.05612959
other,-82.41380093,28.05486334
other,-82.42353128,28.05837972
other,-82.42321186,28.05842517
other,-82.47886387,28.04119367
other,-82.46356025,27.98551402
other,-82.41901188,28.0602143
other,-82.41978653,28.06467203
other,-82.41868794,28.05900869
other,-82.42385642,28.05838241
other,-82.41109641,28.06838216
other,-82.41905594,28.06021802
other,-82.41308099,28.06845618
other,-82.41859975,28.05858079
other,-82.41968282,28.05874873
other,-82.41308282,28.06131599
other,-82.41186264,28.05637281
other,-82.41380694,28.05494345
other,-82.41132358,28.05555406
other,-82.41219953,28.06826021
other,-82.42359075,28.05843409
other,-82.41308367,28.06849807
other,-82.41384523,28.05486279
other,-82.4113529,28.05555568
other,-82.41642,28.05503
other,-82.42387128,28.05840833
other,-82.52378078,27.94107716
other,-82.41308594,28.06854003
other,-82.41138647,28.05555509
other,-82.4175,28.05484
other,-82.41301632,28.06121978
other,-82.41384538,28.05493945
other,-82.41153462,28.05555888
other,-82.41965809,28.05877712
other,-82.41145746,28.05549292
other,-82.4117067,28.06806846
other,-82.41444959,28.06145616
other,-82.41145763,28.05542863
other,-82.41846755,28.05850559
other,-82.41161126,28.06807195
other,-82.41291596,28.06121962
other,-82.41325476,28.05786468
other,-82.41441317,28.06147165
other,-82.41288781,28.06123547
other,-82.4188831,28.06449451
other,-82.41199134,28.05533044
other,-82.41142274,28.05549709
other,-82.41206927,28.06809182
other,-82.41326713,28.05797491
other,-82.41191607,28.05529827
other,-82.41142942,28.05547694
other,-82.41934223,28.06021416
other,-82.41148345,28.05547496
other,-82.41201586,28.06811661
other,-82.41963436,28.05883289
other,-82.41295435,28.06109747
other,-82.41198427,28.05521947
other,-82.41709163,28.05526409
other,-82.41197811,28.06812824
other,-82.41870262,28.05842079
other,-82.41326616,28.05808526
other,-82.41207334,28.05518859
other,-82.41305295,28.06872423
other,-82.40346221,28.05690096
other,-82.41160994,28.05548176
other,-82.4119345,28.06813648
other,-82.41243128,28.06118823
other,-82.41298907,28.06876664
other,-82.42359399,28.05820368
other,-82.41712181,28.05526184
other,-82.40348673,28.05693198
other,-82.41921177,28.06011524
other,-82.41245948,28.06118548
other,-82.41184378,28.05516496
other,-82.4236073,28.0581945
other,-82.41685687,28.05519298
other,-82.44720587,27.99978557
other,-82.49949027,27.93590107
other,-82.41866151,28.05824969
other,-82.41154791,28.05525629
other,-82.41258309,28.06118203
other,-82.41691021,28.05520939
other,-82.44730115,27.99978993
other,-82.49948287,27.93583082
other,-82.41141514,28.05525821
other,-82.41184865,28.06814889
other,-82.42361148,28.05815674
other,-82.41690985,28.05526571
other,-82.41262835,28.06117894
other,-82.41257373,28.0688757
other,-82.4126751,28.06103906
other,-82.41687477,28.05531012
other,-82.41251217,28.06887727
other,-82.41486128,28.06191303
other,-82.41866529,28.05907401
other,-82.4126694,28.0611421
other,-82.41317539,28.05825847
other,-82.41517407,28.06688579
other,-82.42366642,28.05814494
other,-82.4168801,28.05534801
other,-82.42379434,28.05815528
other,-82.4237373,28.05831321
other,-82.41492365,28.06688289
other,-82.41257456,28.061138
other,-82.4128379,28.06129609
other,-82.42366519,28.05817785
other,-82.51963049,27.92670332
other,-82.41221376,28.06887554
other,-82.41936032,28.05994571
other,-82.41870714,28.05913116
other,-82.50326175,27.91627336
other,-82.41964905,28.05903639
other,-82.41285736,28.06131783
other,-82.41176624,28.05509561
other,-82.41243627,28.06797085
other,-82.41181283,28.06887646
other,-82.41460699,28.06188887
other,-82.41966869,28.05904692
other,-82.41230108,28.06873754
other,-82.41178147,28.06779308
other,-82.41280299,28.06130327
other,-82.4115751,28.05515097
other,-82.42384895,28.05829586
other,-82.4122971,28.06863385
other,-82.41945324,28.0596795
other,-82.41459187,28.06661549
other,-82.41131473,28.06759418
other,-82.49274302,27.90152403
other,-82.41945579,28.05957173
other,-82.41281388,28.06135593
other,-82.41318152,28.05803931
other,-82.41127539,28.06759047
other,-82.42374831,28.05810211
other,-82.41281052,28.0613757
other,-82.41119535,28.06758669
other,-82.42370917,28.05819599
other,-82.42388289,28.05829584
other,-82.42353632,28.05843557
other,-82.42316738,28.0583725
other,-82.41897245,28.0608014
other,-82.41281008,28.06140006
other,-82.41318512,28.05798309
other,-82.41158544,28.05500726
other,-82.41459001,28.06620161
other,-82.42374899,28.05808993
other,-82.41230318,28.06830042
other,-82.41951089,28.05941577
other,-82.41584713,28.0580306
other,-82.41550771,28.06648559
other,-82.41895437,28.06082811
other,-82.42369706,28.05814118
other,-82.42379763,28.05829914
other,-82.41962262,28.05941072
other,-82.41264179,28.06131116
other,-82.41588142,28.05799687
other,-82.41102534,28.06760183
other,-82.42377762,28.05829489
other,-82.50956432,27.94765702
other,-82.42370529,28.05818686
other,-82.42358234,28.05845667
other,-82.42341667,28.05830957
other,-82.41426212,28.06193801
other,-82.41784391,28.05914212
other,-82.41264038,28.06136098
other,-82.41317707,28.05787956
other,-82.41591289,28.05800903
other,-82.41549232,28.06656443
other,-82.41105241,28.06757927
other,-82.41174928,28.0684021
other,-82.42336035,28.05835217
other,-82.4160127,28.05809119
other,-82.41087395,28.06768335
other,-82.41232686,28.02437998
other,-82.41110652,28.06778554
other,-82.41897123,28.06091124
other,-82.41264095,28.06145643
other,-82.41174391,28.06850409
other,-82.41613855,28.05815468
other,-82.41632164,28.06757784
other,-82.41174241,28.06854974
other,-82.41779726,28.05892007
other,-82.41832493,28.0608341
other,-82.41609152,28.05820494
other,-82.41630203,28.06757145
other,-82.4231648,28.0582199
other,-82.41116513,28.06779203
other,-82.41173833,28.06859798
other,-82.41465319,28.06172623
other,-82.4177876,28.05890659
other,-82.41877715,28.06090975
other,-82.41264031,28.06157797
other,-82.42325808,28.05821666
other,-82.42378852,28.058288
other,-82.40350748,28.05695182
other,-82.41469083,28.06173725
other,-82.41778285,28.05889516
other,-82.41872235,28.06089019
other,-82.4126445,28.06163469
other,-82.41291208,28.05925365
other,-82.41628122,28.06754297
other,-82.41929942,28.05924199
other,-82.41131945,28.06779855
other,-82.41831309,28.06085548
other,-82.41173328,28.06863353
other,-82.41869147,28.06083336
other,-82.41264072,28.06168647
other,-82.4163151,28.06718724
other,-82.4233117,28.0581771
other,-82.42380155,28.05846769
other,-82.42367959,28.05847523
other,-82.41467299,28.06177093
other,-82.41138339,28.06781079
other,-82.41264083,28.06173453
other,-82.41290982,28.05920408
other,-82.41610404,28.05824696
other,-82.41778381,28.05881237
other,-82.4188313,28.0608264
other,-82.41290941,28.05914966
other,-82.41611027,28.05829954
other,-82.41143979,28.06782494
other,-82.4117307,28.06872195
other,-82.41880053,28.06076323
other,-82.41295045,28.0591285
other,-82.41606148,28.05830626
other,-82.41580782,28.0672059
other,-82.46860611,27.97797317
other,-82.41145616,28.06790165
other,-82.41259235,28.06194021
acer rubrum,-82.49968756,27.9051197
other,-82.42335712,28.05818795
other,-82.41611854,28.05834635
other,-82.42358887,28.05846709
other,-82.41918004,28.05927195
other,-82.41162885,28.06868236
other,-82.41837527,28.06088887
other,-82.41778394,28.05877355
acer saccharum,-82.4910432,27.97502008
other,-82.4160449,28.05836166
other,-82.41736771,28.06718188
other,-82.42335925,28.05815539
acer rubrum,-82.48839096,27.88663144
other,-82.42365834,28.05822804
other,-82.41840226,28.06083244
other,-82.41247541,28.06797082
other,-82.4125507,28.06197884
other,-82.41158565,28.06864162
other,-82.42339271,28.0581672
other,-82.52674239,27.89652209
other,-82.41486897,28.06159839
other,-82.41907784,28.05925798
other,-82.41153858,28.06860763
other,-82.41259403,28.06197714
other,-82.42340947,28.05816958
other,-82.51299447,27.93116134
other,-82.52674639,27.89644785
other,-82.42367509,28.05820684
other,-82.41776707,28.05867195
other,-82.41152503,28.06862259
other,-82.41909286,28.06232227
other,-82.52674866,27.89637583
other,-82.52598201,27.9167997
other,-82.42341946,28.05822932
other,-82.4190448,28.05926089
other,-82.52615738,27.91679836
other,-82.41617446,28.05839608
other,-82.41223804,28.06557224
other,-82.44895722,28.00420282
other,-82.42372079,28.05837192
other,-82.42371083,28.05843174
other,-82.41488071,28.06162857
other,-82.44901434,28.00419715
other,-82.41901339,28.06236424
other,-82.46192343,27.96604076
other,-82.41149677,28.06867117
other,-82.50140061,27.86921108
other,-82.42340564,28.05823568
other,-82.52614562,27.91684717
other,-82.4124179,28.06505076
other,-82.41778019,28.05856362
other,-82.4114856,28.0686916
other,-82.50436118,27.89077613
other,-82.41241872,28.06502214
other,-82.42372738,28.05827699
other,-82.42372358,28.0581525
other,-82.40354868,28.05683512
other,-82.41490717,28.06164417
other,-82.41884387,28.05923981
other,-82.412222,28.02437973
other,-82.4685568,27.99521118
other,-82.46567715,27.96464635
other,-82.41865757,28.06171462
other,-82.41626211,28.05839448
other,-82.41118,28.05624
other,-82.41241997,28.06474418
other,-82.41279114,28.06165679
other,-82.41537683,28.0600004
other,-82.41146475,28.06874784
other,-82.42349843,28.0582178
other,-82.46566328,27.9645016
other,-82.41122,28.05599
other,-82.42376894,28.05828225
other,-82.40357597,28.05680337
other,-82.41873893,28.05925745
other,-82.41552013,28.06529682
other,-82.41442271,28.05993256
other,-82.42349885,28.05818607
other,-82.4238373,28.05836922
other,-82.41491447,28.06171622
other,-82.41279472,28.06160403
other,-82.41846473,28.06189614
other,-82.41144111,28.06877709
other,-82.42349438,28.05817746
