,state,long,lat
28074,district of columbia,-77.03878893,38.93157447
28075,district of columbia,-76.99901319,38.88754931
28076,district of columbia,-77.03393564,38.92749597
28077,district of columbia,-77.03931434,38.93150375
28078,district of columbia,-77.00009881,38.88573342
28079,district of columbia,-77.04073642,38.92796253
28080,district of columbia,-77.04210728,38.93062864
28081,district of columbia,-76.98286506,38.88766297
28082,district of columbia,-77.00039745,38.88988893
28083,district of columbia,-77.045693,38.90712516
28084,district of columbia,-76.98237696,38.88416175
28085,district of columbia,-76.99838112,38.8845633
28086,district of columbia,-76.99838312,38.89026717
28087,district of columbia,-76.98976348,38.87867069
28088,district of columbia,-76.98330478,38.88767029
28089,district of columbia,-77.04130458,38.90625041
28090,district of columbia,-77.03593545,38.91035708
28091,district of columbia,-77.03208057,38.90807624
28092,district of columbia,-76.99852115,38.88829986
28093,district of columbia,-77.04035826,38.90560271
28094,district of columbia,-77.04310836,38.92966023
28095,district of columbia,-77.03928725,38.93414248
28096,district of columbia,-77.03752433,38.93091347
28097,district of columbia,-77.04299752,38.93242187
28098,district of columbia,-77.04629719,38.93222286
28099,district of columbia,-77.0426226,38.93412816
28100,district of columbia,-77.00175338,38.88599197
28101,district of columbia,-77.04136257,38.93209097
28102,district of columbia,-76.99281513,38.88608985
28103,district of columbia,-76.99205659,38.88598989
28104,district of columbia,-77.03566733,38.92726946
28105,district of columbia,-76.99333686,38.88416746
28106,district of columbia,-76.9983807,38.88728003
28107,district of columbia,-77.03930533,38.92800037
28108,district of columbia,-77.00140088,38.8859917
28109,district of columbia,-77.03746645,38.93576355
28110,district of columbia,-77.00198437,38.88539108
28111,district of columbia,-77.04008704,38.93253542
28112,district of columbia,-77.03755485,38.92901405
28113,district of columbia,-76.99291243,38.88755087
28114,district of columbia,-77.04089907,38.92535047
28115,district of columbia,-77.04209425,38.92869453
28116,district of columbia,-76.99724788,38.88754534
28117,district of columbia,-76.99756094,38.88609457
28118,district of columbia,-77.04135928,38.93223717
28119,district of columbia,-76.99229179,38.88598892
28120,district of columbia,-76.99216681,38.8859937
28121,district of columbia,-77.04149112,38.93457598
28122,district of columbia,-76.99884464,38.88625013
28123,district of columbia,-77.04046703,38.92804862
28124,district of columbia,-77.0389141,38.92875954
28125,district of columbia,-77.0432625,38.93502907
28126,district of columbia,-77.04135388,38.93289915
28127,district of columbia,-77.04463184,38.93282072
28128,district of columbia,-77.04309191,38.93063326
28129,district of columbia,-76.99819411,38.88755324
28130,district of columbia,-77.03747341,38.92926433
28131,district of columbia,-77.03774294,38.93100001
28132,district of columbia,-76.9992632,38.8864929
28133,district of columbia,-77.03720403,38.92813601
28134,district of columbia,-76.99732578,38.8849574
28135,district of columbia,-77.03817314,38.92794597
28136,district of columbia,-77.00005212,38.88589848
28137,district of columbia,-77.03795559,38.9310816
28138,district of columbia,-77.03739859,38.92704557
28139,district of columbia,-76.99700117,38.88715122
28140,district of columbia,-76.99851552,38.88594482
28141,district of columbia,-77.03620854,38.93429715
28142,district of columbia,-77.04249597,38.93150963
28143,district of columbia,-77.0377737,38.92585149
28144,district of columbia,-76.99741439,38.88499301
28145,district of columbia,-76.99990539,38.88559449
28146,district of columbia,-77.03801483,38.93064356
28147,district of columbia,-77.0386113,38.9272303
28148,district of columbia,-77.03504301,38.92871122
28149,district of columbia,-76.99870556,38.88649296
28150,district of columbia,-77.00157595,38.88599561
28151,district of columbia,-76.99827123,38.88609276
28152,district of columbia,-77.03685789,38.92724766
28153,district of columbia,-77.0363636,38.93307002
28154,district of columbia,-77.04108111,38.93241896
28155,district of columbia,-77.04534762,38.93270244
28156,district of columbia,-77.03879148,38.93082925
28157,district of columbia,-77.03655823,38.93240866
28158,district of columbia,-77.03980705,38.93413591
28159,district of columbia,-77.04123016,38.93329296
28160,district of columbia,-77.04195682,38.92965833
28161,district of columbia,-77.03962152,38.92801034
28162,district of columbia,-77.03972535,38.92791722
28163,district of columbia,-77.04195692,38.93334145
28164,district of columbia,-77.03565946,38.92871288
28165,district of columbia,-77.03997353,38.9329769
28166,district of columbia,-77.0358846,38.92809457
28167,district of columbia,-77.04385209,38.9326609
28168,district of columbia,-77.04202017,38.93334188
28169,district of columbia,-76.9985309,38.8870606
28170,district of columbia,-77.0429329,38.92995793
28171,district of columbia,-77.04396939,38.93270984
28172,district of columbia,-77.04213332,38.9314093
28173,district of columbia,-77.0347746,38.92952681
28174,district of columbia,-77.03340577,38.93422647
28175,district of columbia,-77.04156961,38.92887123
28176,district of columbia,-77.03593437,38.93525452
28177,district of columbia,-77.03636906,38.93199458
28178,district of columbia,-77.03423394,38.9274779
28179,district of columbia,-77.04123379,38.93402944
28180,district of columbia,-77.04125747,38.92958277
28181,district of columbia,-77.04062755,38.9315048
28182,district of columbia,-77.03943656,38.93265233
28183,district of columbia,-77.04003203,38.9288705
28184,district of columbia,-77.00145963,38.88533805
28185,district of columbia,-77.03766523,38.92928651
28186,district of columbia,-76.99308828,38.88476904
28187,district of columbia,-77.04116195,38.93231794
28188,district of columbia,-77.04123512,38.93156678
28189,district of columbia,-77.04043629,38.93246826
28190,district of columbia,-77.04201426,38.93413164
28191,district of columbia,-77.04322925,38.93063231
28192,district of columbia,-77.03564692,38.92861626
28193,district of columbia,-77.0388534,38.92797724
28194,district of columbia,-77.03759233,38.92910549
28195,district of columbia,-77.03788487,38.92682844
28196,district of columbia,-77.04426594,38.93156567
28197,district of columbia,-77.04426271,38.93209682
28198,district of columbia,-77.03714592,38.92642211
28199,district of columbia,-77.03581518,38.92766276
28200,district of columbia,-77.03655504,38.93463114
28201,district of columbia,-77.04019261,38.92964738
28202,district of columbia,-77.03777191,38.92792918
28203,district of columbia,-76.99838178,38.8873673
28204,district of columbia,-77.04300712,38.93413091
28205,district of columbia,-77.03479187,38.92970873
28206,district of columbia,-77.00540675,38.88600059
28207,district of columbia,-77.03529697,38.91108517
28208,district of columbia,-76.9994466,38.88041854
28209,district of columbia,-76.99735766,38.88011272
28210,district of columbia,-76.99918679,38.88874095
28211,district of columbia,-76.99958409,38.88851335
28212,district of columbia,-76.9999324,38.88863144
28213,district of columbia,-77.00606171,38.8860981
28214,district of columbia,-77.03820484,38.90971087
28215,district of columbia,-76.9994447,38.88813387
28216,district of columbia,-77.00021226,38.88122437
28217,district of columbia,-77.04639822,38.90636865
28218,district of columbia,-77.03434523,38.90660694
28219,district of columbia,-77.0081775,38.88512382
28220,district of columbia,-76.98275309,38.8841599
28221,district of columbia,-76.9983788,38.89151985
28222,district of columbia,-76.98751831,38.88862862
28223,district of columbia,-77.03941803,38.90632986
28224,district of columbia,-77.00874995,38.88609918
28225,district of columbia,-77.00580794,38.88419264
28226,district of columbia,-77.00923762,38.88609481
28227,district of columbia,-76.98945829,38.88121761
28228,district of columbia,-77.00598277,38.88568545
28229,district of columbia,-77.04143735,38.90648418
28230,district of columbia,-76.98606098,38.88765222
28231,district of columbia,-77.00143477,38.88766346
28232,district of columbia,-77.00742208,38.88581173
28233,district of columbia,-76.98837647,38.87981844
28234,district of columbia,-77.03583631,38.90875358
28235,district of columbia,-76.99959309,38.89041615
28236,district of columbia,-77.03959888,38.90720227
28237,district of columbia,-76.98777186,38.8887281
28238,district of columbia,-77.03712542,38.90865536
28239,district of columbia,-77.0389866,38.9163352
28240,district of columbia,-77.04712798,38.90786825
28241,district of columbia,-77.04160881,38.90950378
28242,district of columbia,-76.99992917,38.88328919
28243,district of columbia,-77.04248582,38.91629204
28244,district of columbia,-77.00807182,38.88501975
28245,district of columbia,-77.00661689,38.88501857
28246,district of columbia,-77.04480449,38.90751522
28247,district of columbia,-77.00210656,38.88240437
28248,district of columbia,-77.00065376,38.88338253
28249,district of columbia,-77.00914867,38.88478042
28250,district of columbia,-77.04144405,38.90886804
28251,district of columbia,-77.0402164,38.90861912
28252,district of columbia,-77.00141271,38.8831801
28253,district of columbia,-77.00345451,38.88292655
28254,district of columbia,-77.03772485,38.91118384
28255,district of columbia,-77.00914647,38.88441699
28256,district of columbia,-77.00914573,38.884321
28257,district of columbia,-77.04074562,38.91340938
28258,district of columbia,-77.00183561,38.88422697
28259,district of columbia,-77.03927751,38.90812272
28260,district of columbia,-77.04160994,38.90873444
28261,district of columbia,-77.04065575,38.91404583
28262,district of columbia,-77.03880809,38.90812529
28263,district of columbia,-77.00051122,38.88526104
28264,district of columbia,-77.03938548,38.91043461
28265,district of columbia,-77.04480717,38.90775915
28266,district of columbia,-77.04763996,38.90852148
28267,district of columbia,-77.038572,38.91327377
28268,district of columbia,-77.04137991,38.91330967
28269,district of columbia,-77.03920491,38.91256124
28270,district of columbia,-77.04290414,38.91563422
28271,district of columbia,-77.04140926,38.91552677
28272,district of columbia,-77.04088887,38.91633597
28273,district of columbia,-77.03853763,38.91676057
28274,district of columbia,-77.04497524,38.90746842
28275,district of columbia,-77.04337512,38.90834028
28276,district of columbia,-77.03856993,38.9094213
28277,district of columbia,-77.00022816,38.88328751
28278,district of columbia,-77.04214497,38.90741867
28279,district of columbia,-77.04221549,38.91643061
28280,district of columbia,-77.03914479,38.91043511
28281,district of columbia,-77.03857335,38.91177867
28282,district of columbia,-77.03899298,38.91118778
28283,district of columbia,-77.00915499,38.88633772
28284,district of columbia,-77.03809592,38.91108265
28285,district of columbia,-77.03860293,38.90691824
28286,district of columbia,-77.03575147,38.90970243
28287,district of columbia,-77.03642996,38.91061151
28288,district of columbia,-76.9998206,38.8897469
28289,district of columbia,-77.00064465,38.88957889
28290,district of columbia,-77.00616107,38.88344099
28291,district of columbia,-77.039577,38.91266617
28292,district of columbia,-77.04157648,38.9146948
28293,district of columbia,-77.00088362,38.88317081
28294,district of columbia,-77.03858046,38.90991913
28295,district of columbia,-77.04250283,38.90768895
28296,district of columbia,-77.04011804,38.91108802
28297,district of columbia,-77.00715287,38.88425653
28298,district of columbia,-77.03921902,38.91633907
28299,district of columbia,-77.0417435,38.90918927
28300,district of columbia,-77.0454422,38.90863468
28301,district of columbia,-77.00787826,38.88417681
28302,district of columbia,-77.04451236,38.90730041
28303,district of columbia,-77.01020238,38.88325916
28304,district of columbia,-77.04098093,38.90730056
28305,district of columbia,-77.00710112,38.88180808
28306,district of columbia,-77.00858516,38.88339822
28307,district of columbia,-77.03916073,38.91563334
28308,district of columbia,-77.04281656,38.90920245
28309,district of columbia,-77.0423302,38.91637276
28310,district of columbia,-77.04174747,38.90765035
28311,district of columbia,-77.04233937,38.90935257
28312,district of columbia,-76.99944904,38.88509734
28313,district of columbia,-77.00659633,38.88351479
28314,district of columbia,-77.04232995,38.90773835
28315,district of columbia,-77.00456895,38.88331013
28316,district of columbia,-77.04244116,38.90792325
28317,district of columbia,-77.04337741,38.9077951
28318,district of columbia,-77.04115442,38.91633313
28319,district of columbia,-77.00452708,38.88265303
28320,district of columbia,-77.03981017,38.90959204
28321,district of columbia,-77.04160279,38.91090572
28322,district of columbia,-77.03839778,38.91160504
28323,district of columbia,-77.04314054,38.90925581
28324,district of columbia,-77.0477419,38.90795223
28325,district of columbia,-77.00175706,38.88423013
28326,district of columbia,-77.03854522,38.91572968
28327,district of columbia,-77.04336784,38.91446331
28328,district of columbia,-77.00561335,38.88265228
28329,district of columbia,-76.99981139,38.88328623
28330,district of columbia,-77.04447318,38.90842905
28331,district of columbia,-77.04156778,38.91511179
28332,district of columbia,-77.04190215,38.93053047
28333,district of columbia,-77.04352678,38.92563977
28334,district of columbia,-77.0429822,38.93334264
28335,district of columbia,-77.03918233,38.92734303
28336,district of columbia,-77.04070859,38.93231771
28337,district of columbia,-77.0418171,38.934227
28338,district of columbia,-76.99734591,38.88609496
28339,district of columbia,-76.99880142,38.88649096
28340,district of columbia,-77.03656707,38.93067442
28341,district of columbia,-77.00083647,38.88559379
28342,district of columbia,-77.03637149,38.93187162
28343,district of columbia,-77.03891356,38.93221032
28344,district of columbia,-77.00171259,38.88523388
28345,district of columbia,-77.03970993,38.92886793
28346,district of columbia,-77.0415688,38.93334733
28347,district of columbia,-77.04383364,38.93413407
28348,district of columbia,-76.99838256,38.88477852
28349,district of columbia,-77.03346583,38.90571712
28350,district of columbia,-77.03934262,38.9056042
28351,district of columbia,-76.98923093,38.87889851
28352,district of columbia,-76.99630756,38.88433452
28353,district of columbia,-77.00021551,38.887661
28354,district of columbia,-76.99676085,38.88862844
28355,district of columbia,-76.98323323,38.88753053
28356,district of columbia,-76.98747056,38.88634444
28357,district of columbia,-76.99997553,38.88122528
28358,district of columbia,-77.03861605,38.90620505
28359,district of columbia,-76.9977196,38.88008282
28360,district of columbia,-77.04006539,38.90720492
28361,district of columbia,-76.98556445,38.88680706
28362,district of columbia,-76.99637029,38.89089294
28363,district of columbia,-77.00111229,38.88989027
28364,district of columbia,-77.03881005,38.90482224
28365,district of columbia,-76.99748789,38.88432963
28366,district of columbia,-77.03697875,38.9095933
28367,district of columbia,-76.9883711,38.88022787
28368,district of columbia,-76.98906572,38.87923313
28369,district of columbia,-76.98769122,38.88765367
28370,district of columbia,-76.99851951,38.88066321
28371,district of columbia,-76.99798349,38.88433063
28372,district of columbia,-77.00077995,38.88874053
28373,district of columbia,-76.99959052,38.89047786
28374,district of columbia,-76.99797764,38.89099201
28375,district of columbia,-77.03614849,38.91035934
28376,district of columbia,-76.99753775,38.88003866
28377,district of columbia,-77.00050836,38.8884555
28378,district of columbia,-76.99958485,38.8873322
28379,district of columbia,-77.0376951,38.90971039
28380,district of columbia,-76.99624947,38.87994744
28381,district of columbia,-77.04425405,38.90720162
28382,district of columbia,-77.00136208,38.8908924
28383,district of columbia,-77.04050324,38.90487523
28384,district of columbia,-77.03927074,38.90621113
28385,district of columbia,-77.00027626,38.88862779
28386,district of columbia,-76.99945226,38.88082
28387,district of columbia,-77.0325907,38.90720121
28388,district of columbia,-77.03300887,38.90839535
28389,district of columbia,-76.99701032,38.8837262
28390,district of columbia,-77.00051016,38.88821692
28391,district of columbia,-77.03861925,38.9067542
28392,district of columbia,-76.99018468,38.87868386
28393,district of columbia,-76.99740325,38.88432991
28394,district of columbia,-76.99980814,38.88874194
28395,district of columbia,-77.03698607,38.90754204
28396,district of columbia,-76.99852039,38.89013687
28397,district of columbia,-77.00097644,38.88989148
28398,district of columbia,-76.99988594,38.88874348
28399,district of columbia,-77.0035836,38.88589734
28400,district of columbia,-77.04624639,38.90678165
28401,district of columbia,-76.98742511,38.88859231
28402,district of columbia,-76.99958265,38.88955353
28403,district of columbia,-77.03860727,38.90711904
28404,district of columbia,-76.99740406,38.89089214
28405,district of columbia,-76.98358491,38.88650965
28406,district of columbia,-76.99851812,38.88850889
28407,district of columbia,-77.03661709,38.90929355
28408,district of columbia,-77.0381688,38.90790215
28409,district of columbia,-77.00175861,38.8887422
28410,district of columbia,-76.99852196,38.88412541
28411,district of columbia,-77.04041044,38.90598048
28412,district of columbia,-76.99944801,38.88413667
28413,district of columbia,-76.9968549,38.88863155
28414,district of columbia,-76.9985179,38.88892955
28415,district of columbia,-76.99804247,38.88765796
28416,district of columbia,-77.0089741,38.88549
28417,district of columbia,-76.99675133,38.884227
28418,district of columbia,-77.00050581,38.89053637
28419,district of columbia,-76.99031696,38.88020403
28420,district of columbia,-77.00597834,38.88631096
28421,district of columbia,-76.99719627,38.88122595
28422,district of columbia,-77.00868478,38.88512532
28423,district of columbia,-77.00158788,38.8887415
28424,district of columbia,-76.99762248,38.89099584
28425,district of columbia,-77.03680851,38.90865551
28426,district of columbia,-76.98990378,38.87923104
28427,district of columbia,-76.98823775,38.88696866
28428,district of columbia,-77.04351703,38.90587158
28429,district of columbia,-77.00414184,38.8851295
28430,district of columbia,-77.03635309,38.90784555
28431,district of columbia,-76.98235307,38.88652975
28432,district of columbia,-77.03622151,38.90865968
28433,district of columbia,-76.98769422,38.88660258
28434,district of columbia,-77.03224325,38.90720123
28435,district of columbia,-77.00743136,38.88610545
28436,district of columbia,-76.98643883,38.88765367
28437,district of columbia,-77.0382573,38.90865273
28438,district of columbia,-77.00898533,38.88619814
28439,district of columbia,-77.00580607,38.8847473
28440,district of columbia,-77.0118599,38.87922623
28441,district of columbia,-77.05560445,38.91753215
28442,district of columbia,-77.04803528,38.90863139
28443,district of columbia,-77.01278134,38.88123374
28444,district of columbia,-77.0476084,38.91101229
28445,district of columbia,-77.05237024,38.91415162
28446,district of columbia,-77.01966925,38.88122109
28447,district of columbia,-77.0461483,38.91183462
28448,district of columbia,-77.0453188,38.91287991
28449,district of columbia,-77.01746762,38.88172682
28450,district of columbia,-77.01239207,38.88118609
28451,district of columbia,-77.05516534,38.91666692
28452,district of columbia,-77.01309514,38.87658973
28453,district of columbia,-77.01408943,38.87837117
28454,district of columbia,-77.04819829,38.9095832
28455,district of columbia,-77.04868729,38.91104785
28456,district of columbia,-77.01451609,38.87427722
28457,district of columbia,-77.0128389,38.87441074
28458,district of columbia,-77.01979726,38.87787868
28459,district of columbia,-77.05426172,38.91634333
28460,district of columbia,-77.01136715,38.87659104
28461,district of columbia,-77.01354878,38.88122165
28462,district of columbia,-77.05103489,38.91332291
28463,district of columbia,-77.04709007,38.91375913
28464,district of columbia,-77.04885674,38.91178613
28465,district of columbia,-77.05467879,38.91725874
28466,district of columbia,-77.01058048,38.87812338
28467,district of columbia,-77.04723587,38.90971397
28468,district of columbia,-77.00995442,38.87237513
28469,district of columbia,-77.05382627,38.91553119
28470,district of columbia,-77.05152418,38.91634584
28471,district of columbia,-77.0466932,38.91308431
28472,district of columbia,-77.05317793,38.91696399
28473,district of columbia,-77.05030461,38.91414859
28474,district of columbia,-77.05180067,38.9129068
28475,district of columbia,-77.05494487,38.91717501
28476,district of columbia,-77.0121424,38.88122094
28477,district of columbia,-77.05236281,38.9156279
28478,district of columbia,-77.01419514,38.87749284
28479,district of columbia,-77.05083298,38.91414681
28480,district of columbia,-77.01402598,38.87619931
28481,district of columbia,-77.05508143,38.91563126
28482,district of columbia,-77.01223687,38.87311021
28483,district of columbia,-77.04872867,38.90994449
28484,district of columbia,-77.05267009,38.91443208
28485,district of columbia,-77.01087453,38.87922632
28486,district of columbia,-77.01746088,38.88033159
28487,district of columbia,-77.04537307,38.91256251
28488,district of columbia,-77.01382466,38.87710992
28489,district of columbia,-77.0466972,38.91009523
28490,district of columbia,-77.05569343,38.9174554
28491,district of columbia,-77.04796442,38.91479023
28492,district of columbia,-77.04783333,38.91266553
28493,district of columbia,-77.05454679,38.91553046
28494,district of columbia,-77.05533283,38.91567912
28495,district of columbia,-77.01449531,38.87658267
28496,district of columbia,-77.04794496,38.90958725
28497,district of columbia,-77.01232102,38.88129422
28498,district of columbia,-77.01930332,38.87835459
28499,district of columbia,-77.05349471,38.91563247
28500,district of columbia,-77.00949913,38.87935692
28501,district of columbia,-77.04656706,38.91322845
28502,district of columbia,-77.05165426,38.91634555
28503,district of columbia,-77.05158572,38.9162508
28504,district of columbia,-77.01341532,38.87774449
28505,district of columbia,-77.00888603,38.87429167
28506,district of columbia,-77.04635186,38.90730273
28507,district of columbia,-77.01767277,38.88078479
28508,district of columbia,-77.01291802,38.87422371
28509,district of columbia,-77.04525572,38.90784264
28510,district of columbia,-77.04748099,38.91388468
28511,district of columbia,-77.01472746,38.87748139
28512,district of columbia,-77.0506681,38.91588861
28513,district of columbia,-77.05478203,38.91506099
28514,district of columbia,-77.01290976,38.8757259
28515,district of columbia,-77.01435486,38.87482971
28516,district of columbia,-77.05057028,38.91439239
28517,district of columbia,-77.05130286,38.91696206
28518,district of columbia,-77.04958158,38.91584893
28519,district of columbia,-77.04494456,38.91308041
28520,district of columbia,-77.04657326,38.91039734
28521,district of columbia,-77.04556764,38.91266418
28522,district of columbia,-77.04123918,38.9215807
28523,district of columbia,-77.05211978,38.91868521
28524,district of columbia,-77.04542249,38.92316083
28525,district of columbia,-77.04084908,38.92314899
28526,district of columbia,-77.01073041,38.87019762
28527,district of columbia,-77.04623156,38.91810876
28528,district of columbia,-77.04407261,38.92127205
28529,district of columbia,-77.04365332,38.92147647
28530,district of columbia,-77.04400917,38.9177787
28531,district of columbia,-77.01073256,38.8787838
28532,district of columbia,-77.052666,38.91714516
28533,district of columbia,-77.05254161,38.91616749
28534,district of columbia,-77.01398506,38.87937071
28535,district of columbia,-77.04514289,38.90971301
28536,district of columbia,-77.04657115,38.91047771
28537,district of columbia,-77.00995268,38.87301612
28538,district of columbia,-77.01224328,38.87397809
28539,district of columbia,-77.01979978,38.87736099
28540,district of columbia,-77.01511408,38.87683187
28541,district of columbia,-77.05505759,38.91707995
28542,district of columbia,-77.04829161,38.91108858
28543,district of columbia,-77.00986134,38.87261336
28544,district of columbia,-77.05067048,38.91505551
28545,district of columbia,-77.04599835,38.91118031
28546,district of columbia,-77.05259182,38.91346793
28547,district of columbia,-77.05035442,38.91256354
28548,district of columbia,-77.05060541,38.91266495
28549,district of columbia,-77.04450514,38.90991126
28550,district of columbia,-77.04807808,38.91479313
28551,district of columbia,-77.04494052,38.91294914
28552,district of columbia,-77.05009079,38.91405221
28553,district of columbia,-77.0143548,38.87451681
28554,district of columbia,-77.0505637,38.91449504
28555,district of columbia,-77.04495918,38.91042202
28556,district of columbia,-77.03907738,38.90971306
28557,district of columbia,-77.03784772,38.91118408
28558,district of columbia,-77.03877513,38.90794593
28559,district of columbia,-77.04213114,38.91488813
28560,district of columbia,-77.00727425,38.88425708
28561,district of columbia,-77.04086228,38.90730006
28562,district of columbia,-77.04157055,38.91539358
28563,district of columbia,-77.04422949,38.90795291
28564,district of columbia,-77.00582184,38.88212767
28565,district of columbia,-77.03944974,38.91377834
28566,district of columbia,-77.04374336,38.90786591
28567,district of columbia,-77.03854568,38.91527459
28568,district of columbia,-77.04350265,38.90756125
28569,district of columbia,-77.04032591,38.90730379
28570,district of columbia,-77.04139529,38.91479254
28571,district of columbia,-77.04566985,38.90740467
28572,district of columbia,-77.03953312,38.90971331
28573,district of columbia,-77.042155,38.915633
28574,district of columbia,-77.04029599,38.91634143
28575,district of columbia,-77.00836616,38.88393603
28576,district of columbia,-77.03897335,38.91405496
28577,district of columbia,-77.00581939,38.88298318
28578,district of columbia,-77.03946824,38.90959075
28579,district of columbia,-77.00158954,38.88249996
28580,district of columbia,-77.03973074,38.91108662
28581,district of columbia,-77.03983009,38.90848007
28582,district of columbia,-77.04726876,38.90730185
28583,district of columbia,-77.0006452,38.88405676
28584,district of columbia,-77.04022122,38.91295977
28585,district of columbia,-77.04151059,38.91479166
28586,district of columbia,-77.0060843,38.88513321
28587,district of columbia,-77.0399019,38.91191487
28588,district of columbia,-77.03978156,38.91118468
28589,district of columbia,-77.03987616,38.9163373
28590,district of columbia,-77.04794073,38.90786797
28591,district of columbia,-77.04108563,38.91331303
28592,district of columbia,-77.03857254,38.91294089
28593,district of columbia,-77.04033098,38.91625579
28594,district of columbia,-77.00581973,38.88278106
28595,district of columbia,-77.03692027,38.91118466
28596,district of columbia,-77.00386722,38.88202218
28597,district of columbia,-77.04403359,38.90889238
28598,district of columbia,-77.00753837,38.88193136
28599,district of columbia,-77.03889914,38.91108365
28600,district of columbia,-77.00720521,38.88462959
28601,district of columbia,-76.99958137,38.88442996
28602,district of columbia,-77.00470039,38.88256774
28603,district of columbia,-77.00099661,38.8832993
28604,district of columbia,-77.03939055,38.91256567
28605,district of columbia,-77.00959425,38.88501841
28606,district of columbia,-77.00598306,38.88448472
28607,district of columbia,-77.0402125,38.91191451
28608,district of columbia,-77.04050314,38.91563239
28609,district of columbia,-77.00937249,38.88314187
28610,district of columbia,-77.04211719,38.90737098
28611,district of columbia,-77.00422781,38.88331096
28612,district of columbia,-77.04788494,38.90795231
28613,district of columbia,-77.00949052,38.88501757
28614,district of columbia,-77.00744908,38.88316212
28615,district of columbia,-77.00853759,38.8837912
28616,district of columbia,-77.04016155,38.91633624
28617,district of columbia,-77.00722954,38.88417728
28618,district of columbia,-77.00640158,38.8850195
28619,district of columbia,-77.03839553,38.91138365
28620,district of columbia,-77.00050978,38.88541883
28621,district of columbia,-77.00458461,38.8839149
28622,district of columbia,-77.00519231,38.882653
28623,district of columbia,-77.03876785,38.90959014
28624,district of columbia,-77.03970037,38.90826923
28625,district of columbia,-77.04373225,38.90730041
28626,district of columbia,-77.0402722,38.91043346
28627,district of columbia,-77.00070102,38.88422972
28628,district of columbia,-76.99944901,38.88517155
28629,district of columbia,-77.03893125,38.91256188
28630,district of columbia,-77.0069909,38.88460358
28631,district of columbia,-76.99852267,38.88469547
28632,district of columbia,-77.05281273,38.91625025
28633,district of columbia,-77.04700821,38.91267079
28634,district of columbia,-77.05138368,38.91279226
28635,district of columbia,-77.04564128,38.91343113
28636,district of columbia,-77.04549297,38.91318043
28637,district of columbia,-77.05139714,38.91405045
28638,district of columbia,-77.01939322,38.87936443
28639,district of columbia,-77.01925941,38.87658229
28640,district of columbia,-77.04678929,38.91415598
28641,district of columbia,-77.05124499,38.9148021
28642,district of columbia,-77.01463396,38.87658603
28643,district of columbia,-77.05320261,38.91817377
28644,district of columbia,-77.01375635,38.87682163
28645,district of columbia,-77.0537599,38.91706259
28646,district of columbia,-77.01511256,38.87817173
28647,district of columbia,-77.01390531,38.87611909
28648,district of columbia,-77.00942094,38.87293748
28649,district of columbia,-77.04632647,38.9126691
28650,district of columbia,-77.05349863,38.91696413
28651,district of columbia,-77.01916743,38.87835152
28652,district of columbia,-77.04696667,38.91096901
28653,district of columbia,-77.04953719,38.9140493
28654,district of columbia,-77.04573254,38.91358381
28655,district of columbia,-77.04434474,38.91996465
28656,district of columbia,-77.04272388,38.91787279
28657,district of columbia,-76.99017909,38.88160374
28658,district of columbia,-76.99046158,38.88416571
28659,district of columbia,-77.04337049,38.92214072
28660,district of columbia,-77.04460145,38.92448914
28661,district of columbia,-77.0407887,38.9250244
28662,district of columbia,-77.0490207,38.91823498
28663,district of columbia,-77.0411797,38.92378234
28664,district of columbia,-76.99002002,38.88405546
28665,district of columbia,-77.04476281,38.92261687
28666,district of columbia,-77.04365778,38.92063714
28667,district of columbia,-77.04821699,38.91523613
28668,district of columbia,-76.99958013,38.88256883
28669,district of columbia,-77.04443385,38.9238783
28670,district of columbia,-76.99223041,38.88405591
28671,district of columbia,-77.04644883,38.91793785
28672,district of columbia,-77.04595938,38.92172233
28673,district of columbia,-77.04837123,38.9201323
28674,district of columbia,-77.04660497,38.92051251
28675,district of columbia,-77.01151438,38.87199141
28676,district of columbia,-77.01210152,38.86625143
28677,district of columbia,-76.98940357,38.88290965
28678,district of columbia,-77.03911906,38.92422434
28679,district of columbia,-77.04783209,38.91750913
28680,district of columbia,-77.04692562,38.9208914
28681,district of columbia,-77.05573632,38.97412308
28682,district of columbia,-77.06199649,38.97117054
28683,district of columbia,-77.05854615,38.97648127
28684,district of columbia,-77.06916452,38.97200917
28685,district of columbia,-77.06961999,38.97289587
28686,district of columbia,-77.00752814,38.87778131
28687,district of columbia,-77.00065076,38.8806745
28688,district of columbia,-77.01059095,38.8758576
28689,district of columbia,-76.99707431,38.87747629
28690,district of columbia,-77.0011447,38.87659993
28691,district of columbia,-77.06127029,38.97294203
28692,district of columbia,-77.05782877,38.97151147
28693,district of columbia,-77.06322375,38.97682672
28694,district of columbia,-77.03891498,38.93109165
28695,district of columbia,-77.06071971,38.98024588
28696,district of columbia,-76.99748831,38.87659381
28697,district of columbia,-77.00086048,38.87758773
28698,district of columbia,-77.0613663,38.97019649
28699,district of columbia,-77.05689408,38.97278931
28700,district of columbia,-77.05959154,38.97289124
28701,district of columbia,-77.00009448,38.88133465
28702,district of columbia,-77.03958988,38.93062102
28703,district of columbia,-77.00532773,38.87747281
28704,district of columbia,-77.05971346,38.97637384
28705,district of columbia,-77.05822234,38.97263689
28706,district of columbia,-76.99958269,38.88165403
28707,district of columbia,-76.99391682,38.87684169
28708,district of columbia,-77.06355272,38.97585152
28709,district of columbia,-77.00211751,38.88208712
