,name,long,lat
21963,other,-87.94741541,43.1505362
21964,other,-88.06240171,42.99765204
21965,gleditsia triacanthos,-87.97107518,43.05493103
21966,other,-87.94850975,43.15147352
21967,other,-87.94878066,43.15137763
21968,other,-87.94853792,43.15120445
21969,other,-87.94879943,43.15133067
21970,other,-87.9202795,43.00477462
21971,other,-87.94857413,43.15126022
21972,other,-87.94682398,43.15162517
21973,other,-87.94890136,43.15127783
21974,other,-87.94872299,43.15112814
21975,other,-87.94855535,43.1511389
21976,other,-87.94862643,43.15108705
21977,other,-87.94863716,43.15102443
21978,other,-88.06271955,42.99642301
21979,other,-87.952694,43.15239125
21980,other,-87.9553628,43.15172594
21981,acer saccharum,-87.95265108,43.15186683
21982,other,-87.84551024,42.91726912
21983,acer platanoides,-87.8883706,43.06946091
21984,other,-87.92035192,43.00515711
21985,gleditsia triacanthos,-87.9222402,43.05638721
21986,other,-87.88813189,43.06987826
21987,other,-88.0441989,43.0890246
21988,fraxinus pennsylvanica,-87.89926589,42.98945426
21989,other,-87.89254814,42.97660312
21990,acer saccharum,-88.04600537,43.08792668
21991,other,-87.87297606,43.06789433
21992,other,-87.97858,43.03308222
21993,other,-87.90297657,43.09879333
21994,fraxinus pennsylvanica,-87.87285805,43.06412222
21995,other,-87.96417788,43.05186765
21996,other,-87.95560822,43.15441549
21997,other,-87.95549825,43.15423156
21998,acer platanoides,-87.95548081,43.15439886
21999,other,-87.95537487,43.15428635
22000,other,-78.89805391,36.00505754
22001,other,-78.87823176,35.98862431
22002,other,-78.90029222,36.00655796
22003,other,-78.90202895,35.99445078
22004,other,-78.90166953,35.99425222
22005,other,-78.90237361,35.99464284
22006,other,-78.91454145,35.99932469
22007,other,-78.90042901,35.99355886
22008,other,-78.91456157,35.99837424
22009,other,-78.90054166,35.99362288
22010,other,-78.90065432,35.99369016
22011,other,-78.90597763,35.98455051
22012,other,-78.91857147,35.99799123
22013,other,-78.90087023,35.99381385
22014,other,-78.9190878,35.99793047
22015,other,-78.92332971,36.01049382
22016,other,-78.90963745,36.01330609
22017,other,-78.91931981,35.99781437
22018,other,-78.91931713,35.997682
22019,other,-78.92129374,35.99783325
22020,other,-78.90820849,36.01415486
22021,other,-78.92308325,35.99777267
22022,other,-78.92290491,35.99776281
22023,other,-78.90822887,36.01541555
22024,other,-78.90835628,36.0152767
22025,other,-78.92613597,36.01055132
22026,other,-78.90421423,35.99562828
22027,other,-78.90481979,35.99595682
22028,other,-78.91454291,35.99843821
22029,other,-78.91451114,35.99851437
22030,other,-78.92634183,36.01055783
22031,other,-78.90542829,36.01493859
22032,other,-78.91430005,35.99912071
22033,other,-78.91426921,35.99921728
22034,other,-78.91490489,35.99812577
22035,other,-78.90863029,36.00441249
22036,other,-78.87710586,36.02391639
22037,other,-78.91520396,35.99946357
22038,other,-78.87720779,36.02408234
22039,other,-78.87716156,36.02450031
22040,other,-78.87602687,35.98291956
22041,other,-78.92561775,35.98447339
22042,other,-78.92562765,35.98435796
22043,other,-78.92563033,35.98430509
22044,other,-78.92571527,35.98373939
22045,other,-78.92572358,35.98337921
22046,other,-78.88308853,36.02120147
22047,other,-78.88324201,36.02114165
22048,other,-78.88383016,36.02091078
22049,other,-78.88394549,36.02086522
22050,other,-78.88362899,36.02112663
22051,other,-78.88344124,36.0211993
22052,acer rubrum,-78.88401181,35.98729436
22053,acer rubrum,-78.88344193,35.98933095
22054,other,-78.87845117,36.02605244
22055,other,-78.87836516,36.02639043
22056,other,-78.87810802,36.02549871
22057,other,-78.87878007,36.02668254
22058,other,-78.87760878,36.02544573
22059,other,-78.87893409,36.0267776
22060,other,-78.92593962,35.98095427
22061,other,-78.88408902,35.9886829
22062,other,-78.92605281,35.9801614
22063,other,-78.91684574,35.99811054
22064,other,-78.91646795,35.99811818
22065,other,-78.92602667,35.97675376
22066,other,-78.92598331,35.97664853
22067,other,-78.8862552,36.01983418
22068,fraxinus pennsylvanica,-78.87693554,35.99270166
22069,fraxinus pennsylvanica,-78.89024265,36.00259423
22070,other,-78.88623667,36.01979739
22071,fraxinus pennsylvanica,-78.89034491,36.00231784
22072,fraxinus pennsylvanica,-78.91859293,35.98710463
22073,fraxinus pennsylvanica,-78.8896881,36.00254567
22074,fraxinus pennsylvanica,-78.93964559,35.96910205
22075,other,-78.88615251,36.01965498
22076,other,-78.91795859,36.01561732
22077,other,-78.91660309,36.01819894
22078,other,-78.89743286,36.02142917
22079,other,-78.91223878,36.00598513
22080,other,-78.91561434,36.01428956
22081,other,-78.87926504,35.9842528
22082,acer rubrum,-78.88043461,35.98451635
22083,acer rubrum,-78.88042307,35.98465677
22084,other,-78.88041856,35.98398841
22085,other,-78.88192482,35.99153856
22086,other,-78.88179852,35.99175563
22087,other,-78.91820133,36.0117891
22088,other,-78.91667938,36.01673244
22089,other,-78.91680104,36.01693868
22090,other,-78.91322583,36.0155121
22091,other,-78.90854403,36.00232245
22092,other,-78.89133143,36.02037916
22093,other,-78.90104592,36.00556636
22094,other,-78.90095955,36.00555833
22095,other,-78.91836762,36.01357415
22096,other,-78.89597321,36.01822684
22097,other,-78.90126988,36.00915079
22098,other,-78.90837467,36.01461089
22099,other,-78.92347991,35.98666623
22100,other,-78.92159867,35.99439674
22101,other,-78.90355211,35.99583069
22102,other,-78.90982479,35.97498037
22103,other,-78.89265195,36.02895442
22104,other,-78.90199576,35.99585564
22105,other,-78.96538675,35.98256965
22106,other,-78.8981486,35.99438707
22107,other,-78.90033782,36.00095758
22108,other,-78.9004696,36.00106304
22109,other,-78.90095353,36.00075275
22110,other,-78.92918146,36.01334081
22111,other,-78.92905355,36.01566071
22112,other,-78.91893893,36.01722817
22113,other,-78.90350215,36.00556013
22114,other,-78.87795746,35.98520559
22115,other,-78.91668454,35.98071391
22116,other,-78.9259452,35.98318361
22117,other,-78.89610189,36.00651064
22118,other,-78.93427897,36.01701407
22119,other,-78.90137255,36.0007558
22120,other,-78.91817451,36.01208092
22121,other,-78.90016884,36.00093588
22122,other,-78.90135035,36.0006885
22123,platanus acerifolia,-78.90136912,36.00040533
22124,other,-78.89454558,35.99658505
22125,other,-78.89187813,35.99877623
22126,other,-78.89187008,35.99889937
22127,other,-78.91661212,36.01339678
22128,other,-78.89692789,36.01859605
22129,other,-78.91838908,36.01346512
22130,other,-78.8972868,36.01844958
22131,other,-78.91821474,36.01363957
22132,other,-78.91703323,36.01316464
22133,other,-78.90144154,36.0214401
22134,other,-78.91692594,36.01469635
22135,other,-78.91710162,36.01714465
22136,other,-78.91469264,36.01524451
22137,other,-78.9151141,36.01525284
22138,other,-78.9162755,36.01337617
22139,other,-78.91617358,36.01337183
22140,other,-78.9168635,36.01600287
22141,other,-78.91434163,36.01531359
22142,other,-78.89248967,36.00710582
22143,other,-78.91589899,36.01192552
22144,other,-78.91583562,36.01278821
22145,other,-78.9156425,36.01388602
22146,other,-78.90445876,35.98770747
22147,acer rubrum,-78.89845893,36.01364628
22148,other,-78.9021396,36.02241778
22149,other,-78.93138498,35.99554076
22150,other,-78.89262781,36.02389578
22151,other,-78.89187008,36.02356686
22152,other,-78.9018489,35.99577698
22153,other,-78.90432961,35.99631271
22154,other,-78.91164601,35.97953532
22155,other,-78.90870094,36.00772745
22156,other,-78.90547204,36.0131391
22157,acer saccharum,-78.90582561,36.00669899
22158,other,-78.90415996,36.01661529
22159,other,-78.90705675,36.00669357
22160,other,-78.9107649,36.00659484
22161,other,-78.91329691,36.01197678
22162,other,-78.90189916,36.02241449
22163,other,-78.91339833,36.01066184
22164,other,-78.89270693,36.02496415
22165,other,-78.91772356,36.01946081
22166,other,-78.90659614,36.01100792
22167,other,-78.90569687,36.00833227
22168,other,-78.90264753,35.99235606
22169,pyrus calleryana,-78.92447233,36.01247036
22170,other,-78.91115114,36.01019875
22171,other,-78.90004957,36.0099349
22172,other,-78.9109509,36.00350571
22173,other,-78.91865999,35.99661001
22174,other,-78.89535189,36.02127487
22175,other,-78.90834808,36.00323619
22176,acer saccharum,-78.91861606,35.98460033
22177,other,-78.90173357,35.99584506
22178,other,-78.90197832,35.99373654
22179,other,-78.90613005,36.01680296
22180,other,-78.9172585,36.00461116
22181,other,-78.91398322,36.00281148
22182,other,-78.92853722,36.01747332
22183,other,-78.90069312,36.00556624
22184,other,-78.90833382,36.01167466
22185,other,-78.91970739,36.00669031
22186,other,-78.91303808,35.97871812
22187,other,-78.91183812,35.98363722
22188,other,-78.91185924,36.00970406
22189,other,-78.90306428,36.01425593
22190,other,-78.90820071,36.00962487
22191,other,-78.90991464,36.00659267
22192,other,-78.90362567,35.99679961
22193,other,-78.90448585,35.99712973
22194,other,-78.93431738,36.01770437
22195,other,-78.90558019,36.01524091
22196,other,-78.91728133,35.98335642
22197,other,-78.91403854,35.98268142
22198,other,-78.91383771,35.97937172
22199,other,-78.90561372,36.01192471
22200,other,-78.90556846,36.00671689
22201,other,-78.90865803,36.00658508
22202,other,-78.89605218,36.00567494
22203,other,-78.91884512,36.02093723
22204,other,-78.91247615,36.00919419
22205,other,-78.91409218,35.97663872
22206,other,-78.91315985,35.97985801
22207,tilia cordata,-78.89754295,36.02132404
22208,other,-78.91461265,36.01042638
22209,other,-78.90180415,36.02384493
22210,other,-78.91621046,36.01713489
22211,other,-78.9057371,36.01295744
22212,other,-78.89005673,36.01275103
22213,other,-78.89762208,36.02200739
22214,other,-78.91445136,35.98003289
22215,other,-78.9093554,36.00349743
22216,other,-78.89606249,36.00641814
22217,other,-78.8961415,36.0053982
22218,other,-78.89885858,35.99597228
22219,other,-78.91229147,36.00526719
22220,other,-78.93388018,36.0176881
22221,other,-78.89906511,35.99420339
22222,other,-78.91308367,36.01546979
22223,other,-78.89528716,36.02121189
22224,other,-78.91851649,36.01166652
22225,acer rubrum,-78.90474468,35.99650557
22226,other,-78.90556008,36.00599381
22227,other,-78.91924345,36.00555231
22228,other,-78.91164735,36.01512701
22229,other,-78.89690727,36.00768298
22230,other,-78.8887319,36.01248989
22231,other,-78.92297532,36.01395491
22232,other,-78.91937131,36.00986257
22233,fraxinus pennsylvanica,-78.89488816,36.02076947
22234,other,-78.91387291,36.01157323
22235,other,-78.90905902,36.00339111
22236,other,-78.91133051,36.0131603
22237,other,-78.9018489,35.99797143
22238,pyrus calleryana,-78.89969006,36.00541339
22239,other,-78.89053166,36.01628445
22240,other,-78.88972646,36.010665
22241,other,-78.89605466,36.00979329
22242,other,-78.90950259,36.01514301
22243,other,-78.90513226,36.01293357
22244,other,-78.89822692,36.02168633
22245,other,-78.91042024,35.98366354
22246,other,-78.91320372,35.97858311
22247,other,-78.91617417,35.97768659
22248,acer rubrum,-78.9002607,36.00667458
22249,other,-78.90953109,36.00761571
22250,other,-78.90948817,36.00222263
22251,other,-78.91941214,36.01141186
22252,other,-78.88899237,36.01198182
22253,other,-78.9301841,35.99833409
22254,other,-78.89706016,36.01011847
22255,other,-78.89339224,36.00807895
22256,other,-78.91461509,36.01021516
22257,other,-78.91769171,35.98456425
22258,other,-78.89483124,36.02035542
22259,other,-78.91205221,35.98341843
22260,other,-78.91195446,35.97963408
22261,other,-78.91094416,35.98376787
22262,other,-78.87779117,35.98400565
22263,other,-78.91341734,35.97873997
22264,other,-78.9140268,35.97918994
22265,other,-78.91505443,36.0035015
22266,other,-78.90820807,36.01390524
22267,fraxinus pennsylvanica,-78.91087286,36.00232841
22268,other,-78.89505118,36.00549151
22269,other,-78.9063319,36.01680219
22270,other,-78.90044376,35.994849
22271,other,-78.92375886,36.01963083
22272,other,-78.90190959,35.99679555
22273,other,-78.9082225,36.01507404
22274,other,-78.91662419,36.00975722
22275,other,-78.91203694,36.01540444
22276,other,-78.90860468,36.01499655
22277,acer rubrum,-78.90198268,35.9942118
22278,other,-78.89961731,35.99689401
22279,other,-78.91916156,36.01553922
22280,other,-78.89249647,36.01981249
22281,other,-78.89449596,36.01115601
22282,other,-78.89296913,36.01983321
22283,other,-78.88817209,36.0195231
22284,other,-78.90577331,36.01098959
22285,other,-78.91239703,36.00370682
22286,acer saccharum,-78.91015738,36.00349635
22287,other,-78.91089606,36.01437325
22288,other,-78.90236992,35.99432871
22289,other,-78.87771255,35.9833893
22290,other,-78.8885656,36.01953755
22291,other,-78.93359041,35.94169602
22292,other,-78.933573,35.94173292
22293,other,-78.93358318,35.94176959
22294,other,-78.93260969,35.93510982
22295,other,-78.88880063,36.02804643
22296,other,-78.93102355,35.93503026
22297,other,-78.91559958,36.01450543
22298,other,-78.90589401,35.98606885
22299,other,-78.88881124,36.02810715
22300,other,-78.88668729,35.97481359
22301,other,-78.92908321,35.93760886
22302,other,-78.88896391,36.02875702
22303,other,-78.90592285,35.98622294
22304,other,-78.94022191,35.93291637
22305,other,-78.90593894,35.98629131
22306,other,-78.90581019,35.98639657
22307,other,-78.94188285,35.93227628
22308,other,-78.90581757,35.98641827
22309,other,-78.94087448,35.93178506
22310,other,-78.9058283,35.98644811
22311,other,-78.88893306,36.02862471
22312,other,-78.94193553,35.92835906
22313,other,-78.90620247,35.98649695
22314,other,-78.88894111,36.02865833
22315,other,-78.90656461,35.98639229
22316,other,-78.88894983,36.02869249
22317,other,-78.90654042,35.98640037
22318,acer rubrum,-78.88650537,35.97483302
22319,other,-78.88668445,35.97485147
22320,other,-78.94161507,35.92839766
22321,other,-78.93707214,36.0089793
22322,other,-78.90673286,35.98626596
22323,other,-78.91797602,36.01174463
22324,other,-78.90167174,35.99014446
22325,other,-78.88899073,36.02902383
22326,other,-78.88041629,35.98407678
22327,other,-78.93953749,35.93013512
22328,other,-78.90588462,35.98562013
22329,other,-78.88866717,35.98958658
22330,other,-78.91830325,36.01222086
22331,other,-78.90591279,35.98547472
22332,acer rubrum,-78.88651451,35.97464893
22333,acer rubrum,-78.88669224,35.97465804
22334,other,-78.9059718,35.98519908
22335,pyrus calleryana,-78.94097943,35.92921323
22336,other,-78.9059262,35.98484423
22337,acer rubrum,-78.88653792,35.97432097
22338,acer rubrum,-78.88652074,35.97448748
22339,other,-78.93974248,35.93092922
22340,acer rubrum,-78.8841321,35.98734437
22341,other,-78.90586182,35.9851242
22342,other,-78.9021734,36.01284342
22343,other,-78.88389453,35.9877427
22344,other,-78.9181383,36.01491873
22345,other,-78.88689047,35.97388611
22346,other,-78.90509069,35.98511444
22347,other,-78.88710117,35.97384384
22348,other,-78.88316631,35.98901231
22349,other,-78.88328701,35.98899061
22350,quercus palustris,-78.88434117,35.98801234
22351,other,-78.88327092,35.98903401
22352,other,-78.93517204,35.93197669
22353,other,-78.88442677,35.98814707
22354,other,-78.92640486,36.01575834
22355,other,-78.93390694,35.93098928
22356,other,-78.8874468,35.97379098
22357,other,-78.93419439,35.93172127
22358,other,-78.93418804,35.93176733
22359,other,-78.91069572,36.02546614
22360,other,-78.91808331,36.01575183
22361,acer rubrum,-78.88482258,35.98836232
22362,other,-78.92612793,36.01575075
22363,acer rubrum,-78.88516992,35.98776332
22364,other,-78.92584898,36.01573881
22365,other,-78.9040634,35.99703425
22366,other,-78.92584965,36.01582966
22367,other,-78.88479256,35.98751254
22368,other,-78.92576851,36.01582722
22369,other,-78.88619721,36.02345759
22370,other,-78.88460609,35.98744416
22371,other,-78.88611272,36.02345216
22372,other,-78.88743045,35.99078204
22373,other,-78.88710916,36.02139672
22374,other,-78.9255935,36.01582288
22375,other,-78.88357372,35.98781897
22376,other,-78.88343419,35.98777167
22377,other,-78.88688385,35.96990633
22378,other,-78.88630584,36.02137068
22379,other,-78.88347964,35.98768786
22380,other,-78.93710779,36.00974402
22381,other,-78.88616771,36.02141624
22382,other,-78.88338491,35.98765155
22383,other,-78.88679266,35.97203475
22384,other,-78.93738401,36.00984559
22385,other,-78.8730126,35.99013197
22386,other,-78.88310533,35.98764487
22387,other,-78.92660134,36.01470666
22388,acer rubrum,-78.87864208,35.99029771
22389,other,-78.8830412,35.98761242
22390,other,-78.88262838,35.97863256
22391,other,-78.91679987,36.01158841
22392,other,-78.88254271,35.97859655
22393,other,-78.91672206,36.01168599
22394,other,-78.87343075,35.98860853
22395,other,-78.88284042,35.98741607
22396,other,-78.91657424,36.01167619
22397,other,-78.91627483,36.01156726
22398,other,-78.91348064,35.97762091
22399,other,-78.91828649,36.01267865
22400,other,-78.91709626,36.01208092
22401,other,-78.88269961,35.98726524
22402,other,-78.92568603,36.01409864
22403,other,-78.92574772,36.01410298
22404,other,-78.91640347,36.01167455
22405,other,-78.91789556,36.01344343
22406,other,-78.9163447,36.0116735
22407,other,-78.88271056,35.98744719
22408,other,-78.94173101,35.92842159
22409,other,-78.91615087,36.01166258
22410,other,-78.91574912,36.01180646
22411,other,-78.88254941,35.98689411
22412,other,-78.90769401,35.99283111
22413,other,-78.88254538,35.98697333
22414,other,-78.90770289,35.99291741
22415,other,-78.92205164,35.99306353
22416,other,-78.88255383,35.98704172
22417,other,-78.92149715,36.01176545
22418,other,-78.90002366,35.99621153
22419,other,-78.8808001,35.97787682
22420,other,-78.91570801,36.01281488
22421,other,-78.91569306,36.01288124
22422,other,-78.92219581,35.99310368
22423,other,-78.90770051,35.99301507
22424,other,-78.90770292,35.99317658
22425,other,-78.88255422,35.9871131
22426,other,-78.92196447,36.01204512
22427,other,-78.87863202,35.99069095
22428,other,-78.91342029,35.97751238
22429,other,-78.87890488,35.99035533
22430,other,-78.90769749,35.99329847
22431,other,-78.91233668,36.00905966
22432,other,-78.92194033,36.01234236
22433,other,-78.91568244,36.01315413
22434,other,-78.90769619,35.9933882
22435,quercus virginiana,-78.92610714,35.99320622
22436,other,-78.89996729,36.00356873
22437,other,-78.91233265,36.00894684
22438,other,-78.87877452,35.99035862
22439,other,-78.9076869,35.99349157
22440,other,-78.91242243,36.00861468
22441,other,-78.9026244,35.97103838
22442,other,-78.9002865,36.00080721
22443,other,-78.91581147,36.01317467
22444,quercus virginiana,-78.92600119,35.99321707
22445,other,-78.9179348,35.91295005
22446,other,-78.90769331,35.99357997
22447,other,-78.92193663,36.01243053
22448,other,-78.9158088,36.01324057
22449,other,-78.91232198,36.00885961
22450,other,-78.91779699,35.91296093
22451,other,-78.91834483,36.01155587
22452,other,-78.9076931,35.99366417
22453,quercus virginiana,-78.92589793,35.99323985
22454,other,-78.9076893,35.993744
22455,other,-78.91766419,35.91297438
22456,other,-78.91820898,36.01153138
22457,other,-78.92989047,36.0042861
22458,quercus virginiana,-78.92579734,35.99327132
22459,other,-78.91751006,35.91299388
22460,other,-78.90768037,35.99388311
22461,other,-78.93795446,36.00835885
22462,other,-78.91835072,36.0115057
22463,other,-78.92192119,36.01268013
22464,other,-78.92988545,36.00433654
22465,other,-78.91823004,36.01144708
22466,other,-78.90768442,35.99397984
22467,quercus virginiana,-78.92570347,35.99330062
22468,other,-78.92151502,35.91072504
22469,other,-78.92989978,36.00441311
22470,other,-78.87838888,35.98588143
22471,other,-78.92160906,35.91073374
22472,other,-78.90768626,35.99405247
22473,other,-78.91823384,36.01141487
22474,other,-78.91218245,36.00868105
22475,other,-78.90012828,36.00195418
22476,other,-78.87848685,35.98588169
22477,other,-78.88310178,35.98685612
22478,other,-78.92989442,36.0044641
22479,other,-78.9183544,36.01129832
22480,other,-78.91211271,36.00878954
22481,other,-78.88319044,35.9868845
22482,other,-78.92190992,36.01298034
22483,other,-78.92987657,36.0045614
22484,other,-78.87857343,35.98589012
22485,other,-78.92175271,36.01319284
22486,other,-78.88327092,35.98692124
22487,other,-78.87869359,35.98588325
22488,other,-78.92987162,36.00468217
22489,other,-78.91823246,36.01138299
22490,other,-78.91835555,36.01124019
22491,other,-78.92175178,36.01321625
22492,other,-78.90028822,36.00195145
22493,other,-78.91205773,36.00878411
22494,other,-78.89432162,35.99303261
22495,other,-78.92169849,35.91073913
22496,other,-78.9076905,35.99414213
22497,other,-78.9217536,36.01323887
22498,other,-78.91836557,36.01118914
22499,other,-78.92987102,36.00479994
22500,other,-78.91197324,36.00878845
22501,other,-78.87867017,35.98567313
22502,other,-78.90768339,35.99422125
22503,other,-78.90072082,36.00193559
22504,other,-78.88342515,35.98698201
22505,other,-78.91822963,36.01114189
22506,other,-78.92986256,36.00491281
22507,other,-78.91173452,36.00866586
22508,other,-78.92188752,36.01323373
22509,other,-78.92334961,35.91071757
22510,other,-78.88352975,35.98702325
22511,other,-78.91836762,36.01113821
22512,other,-78.92985761,36.00504026
22513,other,-78.92188525,36.01342616
22514,acer rubrum,-78.88453316,35.97751847
22515,other,-78.90028819,36.00204145
22516,other,-78.92344877,35.91071798
22517,other,-78.90767467,35.99430841
22518,other,-78.93911386,36.00845997
22519,other,-78.92067177,36.01368387
22520,other,-78.9254764,35.91311864
22521,other,-78.90063532,36.00193826
22522,other,-78.91176805,36.00878737
22523,other,-78.88370678,35.9870927
22524,other,-78.9183864,36.011046
22525,other,-78.93920578,36.00847576
22526,other,-78.90767516,35.99447895
22527,other,-78.92552943,35.91320396
22528,other,-78.92184453,36.01160395
22529,other,-78.90079999,36.00193904
22530,acer rubrum,-78.89495919,35.99481283
22531,other,-78.92185698,36.01149259
22532,other,-78.90086928,36.00193904
22533,other,-78.91839061,36.01094261
22534,other,-78.91156957,36.00879713
22535,pyrus calleryana,-78.92673013,36.01262435
22536,acer rubrum,-78.89449029,35.99464378
22537,other,-78.92747186,35.91066096
22538,other,-78.93039063,35.99460269
22539,other,-78.92186254,36.01138664
22540,other,-78.90096114,36.00193435
22541,other,-78.88379261,35.98712742
22542,pyrus calleryana,-78.92673394,36.01256014
22543,other,-78.92743782,35.91065394
22544,other,-78.90112236,36.00193404
22545,other,-78.92186667,36.0112724
22546,other,-78.91838701,36.01088013
22547,other,-78.89407861,35.9946756
22548,other,-78.90120131,36.00193113
22549,other,-78.92187065,36.01119581
22550,other,-78.91147569,36.00878845
22551,acer rubrum,-78.89397061,35.99462436
22552,other,-78.92739837,35.91066072
22553,other,-78.90134406,36.0018635
22554,other,-78.91140059,36.00879496
22555,other,-78.92188791,36.01099659
22556,acer rubrum,-78.89431491,35.99458533
22557,other,-78.91838095,36.01079163
22558,other,-78.91799942,35.91780858
22559,other,-78.91131207,36.00879387
22560,other,-78.92681704,36.01202792
22561,other,-78.88387576,35.98716106
22562,other,-78.89424113,35.99455981
22563,other,-78.91826093,36.01070817
22564,other,-78.9219068,36.0107531
22565,other,-78.90135705,36.00170186
22566,other,-78.91096473,36.00865075
22567,acer rubrum,-78.91065627,36.00865443
22568,other,-78.91129744,35.91287902
22569,other,-78.92190948,36.01063268
22570,other,-78.91839969,36.01059349
22571,other,-78.89403212,35.99499953
22572,other,-78.91827811,36.01044392
22573,other,-78.89412534,35.99476436
22574,other,-78.90662408,35.91530584
22575,other,-78.90137583,36.00136227
22576,other,-78.89365078,35.99504793
22577,other,-78.91827389,36.01036331
22578,other,-78.92589155,36.01193343
22579,acer rubrum,-78.883566,35.98805527
22580,other,-78.91828205,36.01026772
22581,other,-78.89367008,35.99476336
22582,other,-78.92220041,36.01024379
22583,other,-78.89378933,35.99476224
22584,other,-78.91829958,36.01014224
22585,other,-78.92598904,36.01193796
22586,other,-78.89374092,35.99464229
22587,other,-78.91842869,36.01026066
22588,other,-78.90388852,35.99978057
22589,other,-78.91165256,35.91922436
22590,other,-78.87624848,36.00502234
22591,other,-78.93053723,35.99506378
22592,other,-78.92233207,36.01029438
22593,other,-78.89378719,35.9946309
22594,acer rubrum,-78.91180063,35.9191343
22595,other,-78.87593818,36.00557937
22596,other,-78.88550837,35.97689035
22597,other,-78.89398178,35.99475687
22598,other,-78.91819043,36.00993936
22599,other,-78.8759061,36.005645
22600,other,-78.9124056,35.92383582
22601,other,-78.92257447,36.01033178
22602,other,-78.91828132,36.00982218
22603,other,-78.91003805,36.00866778
22604,other,-78.89344674,35.99460595
22605,other,-78.87587806,36.00569336
22606,other,-78.91230025,35.92391237
22607,other,-78.92267905,36.01032759
22608,other,-78.89344655,35.99472639
22609,other,-78.9014858,36.0026246
22610,other,-78.8934204,35.99478878
22611,acer rubrum,-78.88350229,35.98818154
22612,other,-78.8758398,36.00577035
22613,other,-78.91784108,36.00991506
22614,other,-78.90148178,36.00268862
22615,other,-78.92258493,36.01026977
22616,pyrus calleryana,-78.92710492,36.01199956
22617,other,-78.87582053,36.00580875
22618,acer rubrum,-78.88353848,35.98832324
22619,other,-78.90968263,36.00867237
22620,other,-78.92249823,36.0102313
22621,other,-78.91810048,36.00981119
22622,other,-78.91221184,35.92397559
22623,other,-78.9223963,36.0102096
22624,other,-78.91803235,36.00980061
22625,other,-78.87634526,36.00532257
22626,other,-78.93044757,35.99522365
22627,other,-78.90959948,36.0086702
22628,other,-78.91212148,35.92404519
22629,other,-78.90941441,36.0087993
22630,other,-78.87643589,36.0055786
22631,other,-78.92188417,36.00997436
22632,other,-78.90953243,36.00867237
22633,other,-78.91788282,36.00979899
22634,other,-78.87655355,36.00552884
22635,other,-78.91731285,36.00990666
22636,other,-78.92179337,36.00996934
22637,other,-78.87659358,36.00545773
22638,other,-78.93046238,35.99493536
22639,other,-78.91201556,35.92411223
22640,other,-78.92155275,36.00996334
22641,other,-78.92789642,36.01259733
22642,other,-78.91775675,36.00978868
22643,other,-78.87654486,36.00538719
22644,other,-78.90930921,36.00866752
22645,other,-78.91765315,36.00979112
22646,other,-78.88303577,35.98837325
22647,other,-78.90069857,36.01000782
22648,other,-78.91193423,35.92417399
22649,other,-78.87664581,36.00523224
22650,other,-78.91755961,36.00978516
22651,other,-78.91183175,35.92423361
22652,other,-78.8764683,36.00508172
22653,other,-78.87654894,36.00494537
22654,other,-78.9303358,35.99529746
22655,other,-78.912646,35.92363763
22656,other,-78.90905325,36.00867063
22657,other,-78.8831213,35.98840176
22658,other,-78.92787063,36.01295648
22659,other,-78.87668535,36.00471522
22660,other,-78.91270748,35.92356
22661,other,-78.8831994,35.98843111
22662,other,-78.92314464,36.01359747
22663,other,-78.91721562,36.01000348
22664,other,-78.90895978,36.00866695
22665,other,-78.91708517,36.00994799
22666,other,-78.89908906,36.00215072
22667,other,-78.92314598,36.01355191
22668,other,-78.87633704,36.00483646
22669,other,-78.8943609,35.99539185
22670,other,-78.91283704,35.92341075
22671,other,-78.89444366,35.99538826
22672,other,-78.88323806,35.98834683
22673,other,-78.9278717,36.01300989
22674,other,-78.91707346,36.01019875
22675,other,-78.89894843,36.00209678
22676,other,-78.87649768,36.00454934
22677,other,-78.9170689,36.01033699
22678,other,-78.87662614,36.00445384
22679,other,-78.91718537,36.01044485
22680,other,-78.87677701,36.0045202
22681,other,-78.90854135,36.00866695
22682,other,-78.92430603,35.92409747
22683,other,-78.8769647,36.00455194
22684,other,-78.90841797,36.00866695
22685,other,-78.92801498,36.01266768
22686,other,-78.87696913,36.0047397
22687,other,-78.88304482,35.98826253
22688,other,-78.90833516,36.00900868
22689,other,-78.91705102,36.01048647
22690,other,-78.92319887,36.0126752
22691,other,-78.91719755,36.01055047
22692,other,-78.9232044,36.0125138
22693,other,-78.91623845,35.92480494
22694,other,-78.92320428,36.01248071
22695,other,-78.91827887,35.9239011
22696,other,-78.91717941,36.01067838
22697,other,-78.92320409,36.01244368
22698,other,-78.91877452,35.92285776
22699,other,-78.9024286,36.01294442
22700,other,-78.91705334,36.01064028
22701,pyrus calleryana,-78.94732073,36.01963626
22702,other,-78.91716516,36.01081698
22703,other,-78.92323497,36.01208692
22704,pyrus calleryana,-78.94749641,36.01971002
22705,other,-78.92323597,36.01200517
22706,other,-78.94758895,36.01974907
22707,other,-78.90819114,36.00925446
22708,pyrus calleryana,-78.91492444,35.92207672
22709,pyrus calleryana,-78.9148958,35.92212997
22710,other,-78.89544374,35.99696718
22711,other,-78.94770361,36.01980493
22712,other,-78.91701747,36.01091447
22713,other,-78.91700307,36.01109245
22714,other,-78.89549523,35.99698103
22715,other,-78.94775257,36.01981957
22716,other,-78.90819114,36.00941467
